Port_ID,ROI,PnL,Sharpe_Ratio,MDD,Win_Rate,Win_Positions,Total_Positions,Score
4030565764341697025,1.7072706737319385,2789.8782899599996,0.33289916900470407,4.030795650000002,48.57142857142857,51,105,702.3008570355632
3981810242465907713,2.2360081938221605,2836.47282999,0.19707291093117776,181.88830446,11.428571428571429,12,105,683.68803601169
4031414524297538817,2.7062858507229155,2726.7956177399997,0.2982766332704787,17.582599899999998,36.885245901639344,90,244,683.6215801220349
4019895412775450368,2.1358451684098356,2640.30025492,0.2847008949882415,0.0,42.38178633975482,242,571,665.0109360934961
4028427053699127040,1.5827735750129677,2633.02381341,0.2642711669506095,6.623939780000001,29.75206611570248,36,121,660.7652553029642
4004410127575640832,1.2196540158332663,2905.76386668,0.1890782355470023,486.26961987,34.51676528599605,175,507,657.355912069959
4006366295148391425,3.9841577634417855,3018.5418056999997,0.090978276633955,688.05580089,17.180616740088105,117,681,654.358585949868
4030635536196756737,0.5755627730804158,2581.61417484,0.09049923129812824,47.186786249999955,52.47295208655333,679,1294,643.7635896593391
4034786679304751616,6.137121141245987,2521.07586938,0.20821777919657022,0.0,38.31775700934579,123,321,635.9835229441477
4035430878731345664,3.894179312548001,2493.75041995,0.4696392626687299,0.0,48.31460674157304,43,89,629.5312473079554
3975304792994095360,0.7772853961407539,2536.0810463,0.26256500497746604,91.88800600000013,42.65791632485644,1040,2438,624.7885509273233
3977234346014419201,8.55593117720845,2427.2928308600003,0.3047358693024749,0.0,39.75903614457831,33,83,613.426837856481
3983074113875692800,5.589868521779376,2424.8295199599997,0.36019860968207074,0.0,32.55813953488372,14,43,611.2121942219586
4029506971304830209,6.290440752536811,2413.6540000200002,0.24490724451952647,1.2715041199999177,5.769230769230769,3,52,605.7358111385881
4023697433751327232,6.581765705064667,2408.2239999800004,0.30015934309004805,0.0,9.523809523809524,4,42,605.0429425275184
4012994295026226176,3.17237358435516,2500.33664614,0.21500005019192853,216.8208998599997,40.03189792663477,251,627,597.5589284340085
